race,gender,body_size,age_range,with_kids,kids_category,basket_size,basket_colour,attire,shirt_colour,shirt_type,pants_colour,pants_type,wash_item,washer_no,dryer_no,spectacles,timespent_minutes,buydrinks,totalspent_rm,latitude,longitude,num_of_baskets,location,amenity,road,quarter,town,city,state,iso3166-2-lvl4,postcode,neighbourhood,hamlet,residential,suburb,leisure,tourism,office,aeroway,building,industrial,highway,house_number,man_made,district,historic,landuse,shop,city_district,commercial,railway,craft,locality,retail,village,place,club,military,Super Dryclean Sdn Bhd,Jag Nasmech Sdn Bhd,Zack Laundry,Dobi Auto Sdn Bhd,Dobi Pro Enterprise,Laundry Bar (Pantai Hillpark) - 24 Hours,year,month,day,hour,minute,second
3,0,0,25.0,0,1,0,10,1,6,1,2,1,1,4,8,0,26.0,5.0,16.0,3.140175728,101.5948634,1.0,3343,280,810,125,6,4,1,0,47410.0,208,26,115,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,13,6,54,37
1,0,2,25.0,2,1,0,2,0,6,1,0,0,1,4,10,2,25.0,3.0,13.0,3.125618155,101.6077436,2.0,2980,326,1674,125,6,4,1,0,47410.0,208,26,38,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,30,17,11,45
1,1,0,52.0,2,1,1,4,1,0,0,5,1,0,4,10,2,23.0,5.0,15.0,3.131382455,101.6307661,1.0,3125,326,1376,125,6,4,1,0,47308.0,208,26,130,25,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,30,20,42,11
0,0,1,38.0,0,1,1,2,2,3,0,11,0,0,5,8,2,48.0,2.0,21.0,3.138265719,101.6348216,3.0,3306,326,1376,125,6,0,2,1,47308.0,208,26,130,75,10,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,31,0,1,17
2,0,1,50.0,2,2,1,1,1,7,1,2,0,1,6,10,0,39.0,3.0,17.0,3.068708184,101.5660123,3.0,1536,326,432,125,6,8,1,0,47620.0,208,26,130,14,40,43,65,7,165,13,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,28,5,12,33
3,0,1,56.0,0,2,0,0,0,6,0,11,1,0,4,9,2,24.0,3.0,14.0,3.094589774,101.6059541,3.0,2223,326,1674,125,6,4,1,0,47300.0,208,26,82,31,5,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,1,7,2,1,1,1,0,0,0,0,0,0,2015,12,25,9,27,30
0,0,0,58.0,2,2,0,7,0,2,1,11,1,0,6,7,0,40.0,5.0,7.0,3.079203289,101.635967,1.0,1806,326,1674,24,6,4,1,0,46050.0,208,26,130,45,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2015,12,17,19,4,48
0,1,1,39.0,0,1,1,11,1,10,0,0,0,0,5,7,2,18.0,4.0,17.0,3.145743721,101.6504231,1.0,3427,326,320,125,6,0,2,1,50490.0,208,26,130,18,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,3,10,14,17
0,1,1,24.0,0,1,0,8,2,1,1,6,0,1,4,7,2,31.0,1.0,14.0,3.147007497,101.567363,1.0,3449,326,25,104,6,7,1,0,47820.0,81,26,130,58,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,14,3,40,21
3,0,1,55.0,0,2,0,3,2,5,1,3,0,1,4,7,2,57.0,4.0,11.0,3.138411608,101.5987682,3.0,3310,326,1674,125,6,4,1,0,47410.0,208,26,93,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,2,18,41,41
1,0,2,44.0,0,4,1,4,1,3,1,2,1,0,5,10,2,18.0,0.0,10.0,3.083935226,101.6183264,2.0,1925,326,623,52,6,4,1,0,46000.0,208,26,130,10,40,43,65,7,165,20,37,97,7,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,3,21,29,18
2,1,2,56.0,2,4,1,11,1,3,0,6,0,1,6,9,2,20.0,0.0,15.0,3.089656655,101.6110039,1.0,2089,326,1674,125,6,4,1,0,47300.0,208,26,84,61,40,43,65,7,165,20,37,97,26,3,4,2,56,2,14,10,1,7,7,2,1,1,1,0,0,0,0,0,0,2016,2,5,4,0,33
1,0,1,43.0,2,4,1,0,2,0,0,9,1,1,4,9,2,55.0,5.0,7.0,3.126449134,101.6108196,2.0,3001,326,1674,125,6,4,1,0,47400.0,208,26,38,25,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,20,18,29,57
0,0,1,27.0,0,2,1,11,2,0,0,1,1,1,3,10,2,43.0,5.0,16.0,3.05048338,101.5922463,2.0,1280,326,1581,125,4,8,1,0,47200.0,208,26,130,72,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,15,3,5,16
2,0,0,39.0,2,2,1,10,0,3,1,2,0,0,6,8,0,34.0,1.0,13.0,3.155272359,101.5920565,1.0,3571,326,817,125,6,4,1,0,47810.0,208,26,130,32,40,32,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,31,6,1,33
1,1,1,26.0,2,4,0,10,1,10,1,3,0,1,4,10,0,45.0,5.0,9.0,3.117499479,101.5920294,2.0,2787,326,1674,125,6,4,1,0,47301.0,208,26,123,2,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,9,1,23,53
1,0,2,58.0,2,2,1,8,2,2,0,7,1,1,3,7,2,41.0,2.0,13.0,3.075821572,101.5769013,1.0,1721,326,1007,60,6,8,1,0,47500.0,208,26,130,47,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,24,8,17,44
0,1,2,48.0,2,2,1,7,2,11,0,11,0,1,4,9,0,24.0,5.0,14.0,3.149681646,101.6210045,1.0,3485,326,372,125,6,0,2,1,60000.0,208,26,130,69,40,43,65,7,165,20,37,60,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,16,11,32,27
0,0,2,27.0,0,4,1,11,1,4,0,4,1,1,6,9,2,17.0,5.0,16.0,3.174300358,101.5996895,3.0,3803,326,1356,125,6,4,1,0,46800.0,208,26,130,38,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,19,0,39,22
1,0,1,43.0,2,4,1,1,1,7,0,11,1,0,4,9,2,18.0,5.0,18.0,3.134591413,101.6045854,1.0,3213,326,1674,125,6,4,1,0,47410.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,27,1,36,37
1,1,1,21.0,2,2,0,3,2,8,1,5,0,0,5,10,0,16.0,2.0,9.0,3.112736709,101.6442956,1.0,2677,326,1409,71,6,4,1,0,46200.0,208,26,130,40,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,13,7,40,50
3,1,0,47.0,0,1,1,1,2,6,0,3,1,1,6,7,0,56.0,3.0,10.0,3.110098072,101.6519256,3.0,2614,326,77,125,6,4,1,0,46661.0,92,26,130,40,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,2,3,17,26,7
0,0,2,32.0,2,1,0,2,2,3,0,0,1,1,4,7,2,55.0,3.0,13.0,3.132433214,101.5651258,2.0,3152,326,1544,125,6,8,1,0,40150.0,208,26,130,75,15,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,2,21,22,51
1,0,2,58.0,0,2,0,0,0,0,0,1,0,0,3,10,2,40.0,5.0,14.0,3.058183069,101.6575026,3.0,1381,326,622,125,6,8,1,0,47100.0,208,26,130,7,40,43,65,7,165,0,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,1,6,19,50,42
0,0,1,33.0,2,1,0,7,0,8,0,4,1,1,5,10,2,33.0,4.0,8.0,3.102714593,101.6168337,2.0,2444,326,983,51,6,4,1,0,47300.0,208,26,130,61,40,43,65,7,165,20,37,78,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,11,13,52,51
1,0,2,27.0,0,2,1,5,0,1,0,2,1,0,4,8,2,43.0,1.0,20.0,3.107045327,101.5726932,2.0,2542,326,1569,125,6,7,1,0,40250.0,208,26,130,75,19,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,2,23,33,14
0,0,1,43.0,2,4,1,2,0,1,1,0,0,0,5,8,0,54.0,3.0,16.0,3.065919363,101.5782344,3.0,1474,326,1674,60,6,8,1,0,47200.0,208,26,130,47,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,29,13,0,21
1,1,2,30.0,0,2,1,6,0,8,1,2,1,0,4,10,2,25.0,4.0,20.0,3.130394691,101.6126186,3.0,3102,326,597,125,6,4,1,0,47400.0,208,26,38,25,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,28,0,16,24
0,1,2,24.0,0,2,1,8,1,0,0,5,0,0,4,7,2,44.0,2.0,8.0,3.093204146,101.5608772,3.0,2185,326,1674,67,6,7,1,0,40250.0,208,26,130,26,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,5,2,9,4
2,0,1,29.0,2,0,1,0,0,5,1,0,1,1,4,9,0,33.0,0.0,17.0,3.092591306,101.5973513,1.0,2161,326,1674,125,6,4,1,0,43701.0,208,26,130,49,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,4,15,37,59
0,0,2,36.0,2,2,0,11,0,1,0,8,1,0,4,10,2,45.0,0.0,18.0,3.15069815,101.6322859,1.0,3503,326,428,125,6,0,2,1,60000.0,208,26,130,69,40,43,65,7,165,20,37,32,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,16,19,24,25
0,0,2,23.0,2,1,1,1,1,0,1,4,0,1,5,9,0,27.0,0.0,9.0,3.078800879,101.579777,2.0,1795,326,1628,125,6,8,1,0,47500.0,208,26,130,47,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,22,4,33,19
2,1,0,30.0,0,0,0,8,0,8,0,8,1,1,3,10,0,25.0,2.0,13.0,3.133424368,101.6234582,2.0,3179,326,1019,62,6,4,1,0,47400.0,208,26,130,25,40,43,65,7,62,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,17,10,36,56
0,1,0,19.0,0,1,0,8,2,0,0,1,1,1,3,9,2,22.0,2.0,15.0,3.124450233,101.56786,1.0,2953,326,1544,125,6,7,1,0,40150.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,20,13,34,13
3,1,1,28.0,2,2,0,10,1,10,1,1,0,0,3,9,0,30.0,3.0,15.0,3.087443356,101.5595927,3.0,2019,161,1137,67,6,7,1,0,40675.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,6,11,8,25
3,0,1,32.0,2,4,0,5,0,0,1,3,1,0,6,7,0,16.0,0.0,7.0,3.151392961,101.6393946,1.0,3514,326,1674,125,6,0,2,1,60000.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,10,9,21,26
3,1,0,36.0,2,2,1,5,0,6,1,1,1,1,5,7,2,32.0,3.0,9.0,3.172744676,101.5653824,3.0,3787,326,1674,125,6,7,1,0,47810.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,23,2,21,46
2,0,2,47.0,0,1,0,7,1,1,1,4,0,1,6,7,2,57.0,4.0,20.0,3.17082734,101.6509222,1.0,3761,326,616,125,6,0,2,1,50480.0,208,26,130,37,17,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,9,3,24,13
1,0,0,25.0,0,2,1,7,2,0,0,7,1,0,6,10,2,49.0,3.0,9.0,3.183122493,101.6364474,2.0,3907,326,443,125,6,0,2,1,52200.0,208,26,22,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,10,10,37,36
1,0,1,28.0,0,0,0,2,0,8,0,8,1,1,4,10,0,40.0,0.0,9.0,3.084341475,101.5835761,1.0,1936,156,1370,125,6,7,1,0,40250.0,208,26,130,26,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,16,7,20,1
3,1,2,28.0,0,2,0,10,1,7,1,1,0,1,4,8,2,34.0,4.0,19.0,3.141532268,101.6263377,2.0,3361,326,1636,125,6,0,1,0,60000.0,208,26,130,25,40,43,65,7,165,20,37,97,34,3,4,2,30,2,14,10,1,8,2,2,1,1,1,0,0,0,0,0,0,2015,12,19,9,49,27
3,0,0,58.0,2,4,1,6,2,4,1,5,0,1,4,10,0,36.0,0.0,15.0,3.137784625,101.5926977,3.0,3290,326,1180,125,6,4,1,0,47410.0,208,26,115,75,38,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,30,23,35,4
1,0,2,23.0,0,2,1,6,0,6,1,7,0,1,3,7,2,37.0,3.0,11.0,3.118899456,101.5873806,3.0,2815,326,800,125,6,4,1,0,47301.0,208,26,130,2,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,23,10,43,16
1,0,0,39.0,0,4,1,0,2,7,1,4,0,0,4,9,2,16.0,2.0,19.0,3.129246102,101.6358823,2.0,3071,326,106,76,6,4,1,0,46400.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,30,14,44,3
1,0,1,48.0,2,2,1,2,2,0,1,11,1,1,6,7,2,50.0,4.0,12.0,3.142940527,101.600874,2.0,3389,326,1674,125,6,4,1,0,47410.0,208,26,2,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,12,16,49,54
2,0,2,35.0,0,4,0,0,1,4,0,11,0,0,6,8,2,15.0,0.0,21.0,3.119562117,101.635884,3.0,2836,326,104,76,6,4,1,0,46400.0,208,26,130,75,40,43,65,7,165,20,37,88,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,21,11,33,14
3,0,0,42.0,2,1,0,2,0,0,1,1,1,1,5,8,2,52.0,5.0,10.0,3.080338873,101.5791204,2.0,1840,326,1628,125,6,8,1,0,47500.0,208,26,130,47,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,3,8,46,20
0,0,1,24.0,2,2,0,4,1,2,0,2,1,1,6,7,0,21.0,2.0,14.0,3.114221505,101.6072218,1.0,2713,326,1031,125,6,4,1,0,47301.0,89,26,130,31,40,43,65,7,165,20,37,97,34,3,4,2,33,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,30,15,58,29
3,0,1,44.0,0,1,0,10,2,11,1,6,0,1,3,10,0,21.0,3.0,19.0,3.052201638,101.616266,2.0,1299,326,1674,125,4,8,1,0,47170.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,18,12,2,47
2,1,1,37.0,2,2,0,3,0,0,1,1,0,0,5,10,2,53.0,1.0,8.0,3.105184836,101.6156926,3.0,2499,326,987,51,6,4,1,0,47300.0,208,26,130,75,40,43,65,7,165,20,37,26,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,5,4,21,34
2,0,0,34.0,0,4,0,8,0,2,0,2,1,1,5,10,0,34.0,5.0,15.0,3.171984478,101.5906375,2.0,3774,326,1648,125,6,4,1,0,46800.0,208,26,130,32,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,20,12,24,22
2,0,1,36.0,2,2,1,10,2,1,0,11,0,0,3,7,0,34.0,4.0,7.0,3.063538644,101.5775981,2.0,1444,326,1008,60,6,8,1,0,47200.0,208,26,130,47,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,17,10,44,23
1,0,1,48.0,2,2,1,2,0,1,1,9,1,1,3,7,2,25.0,4.0,10.0,3.090240805,101.645262,1.0,2106,326,1336,125,6,4,1,0,46990.0,208,26,41,39,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,24,23,57,1
2,0,1,29.0,0,0,0,3,2,11,1,1,1,0,5,7,0,25.0,2.0,14.0,3.122833803,101.6588176,1.0,2915,317,1407,71,6,0,1,0,50603.0,208,26,130,40,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2015,12,13,19,33,36
0,0,0,32.0,2,0,0,0,1,6,0,1,0,1,6,8,0,39.0,2.0,19.0,3.087350883,101.563406,2.0,2016,326,878,67,6,7,1,0,40250.0,208,26,130,26,40,43,65,7,44,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,26,16,53,14
2,1,0,53.0,0,2,1,11,1,1,1,3,0,1,3,7,2,35.0,4.0,18.0,3.089521998,101.6585615,1.0,2087,222,184,125,6,4,1,0,46000.0,164,26,130,19,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,5,3,18,53
2,1,0,49.0,0,0,0,8,2,2,1,1,1,0,5,10,2,46.0,5.0,7.0,3.148907541,101.6505758,1.0,3470,326,1109,125,6,0,2,1,50490.0,208,26,130,18,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,21,17,50,9
0,0,2,32.0,2,4,0,3,1,1,0,7,1,0,6,10,2,24.0,0.0,12.0,3.128984594,101.5846889,3.0,3066,326,583,125,6,4,1,0,47410.0,208,26,115,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,4,18,46,42
2,0,0,40.0,0,0,1,3,2,0,0,0,0,0,4,10,0,38.0,5.0,11.0,3.1773071,101.5799297,2.0,3837,259,872,125,6,4,1,0,47930.0,208,26,130,32,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,20,13,43,4
1,0,2,34.0,2,1,0,8,2,2,1,1,1,1,6,8,0,59.0,3.0,16.0,3.102412855,101.5865454,3.0,2436,326,1356,67,6,7,1,0,40250.0,208,26,130,26,40,43,65,7,59,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,14,5,43,11
0,1,1,51.0,0,1,0,10,0,8,1,11,1,1,6,9,2,19.0,5.0,21.0,3.135517555,101.599381,3.0,3238,326,1179,125,6,4,1,0,47410.0,208,26,93,75,40,43,65,7,165,20,37,97,32,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,8,1,42,30
0,1,1,53.0,0,2,0,3,0,5,0,5,0,0,5,10,2,28.0,5.0,13.0,3.177666821,101.6559685,3.0,3843,326,467,125,6,0,2,1,50480.0,208,26,130,51,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,12,6,50,34
0,0,0,32.0,2,2,1,6,1,4,1,8,1,0,5,7,0,39.0,3.0,16.0,3.062070931,101.6519427,1.0,1426,326,936,125,6,0,2,1,47180.0,208,26,130,20,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2016,2,13,3,25,35
2,0,0,53.0,2,2,0,7,1,7,0,1,0,1,4,8,2,41.0,0.0,12.0,3.156284771,101.6296958,3.0,3584,326,426,125,6,0,2,1,60000.0,208,26,130,69,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,7,9,13,58
2,0,2,45.0,0,1,1,5,0,1,1,7,1,1,5,7,2,36.0,3.0,7.0,3.097799731,101.6263196,1.0,2316,326,93,125,6,4,1,0,46100.0,208,26,130,61,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,10,3,23,14
2,1,2,46.0,2,2,0,10,0,7,1,3,1,0,3,7,0,21.0,5.0,9.0,3.157987466,101.6418585,3.0,3608,326,40,125,6,0,2,1,50490.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,28,5,4,46
2,0,0,46.0,2,4,0,8,2,7,0,6,1,0,6,7,0,31.0,0.0,8.0,3.157330221,101.5892888,2.0,3598,326,1090,125,6,4,1,0,47810.0,208,26,130,32,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,5,17,20,8
1,0,1,18.0,0,0,0,8,2,7,1,4,0,0,3,9,2,23.0,0.0,7.0,3.073909978,101.6123345,3.0,1666,326,823,31,6,8,1,0,46150.0,208,26,130,10,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,21,7,29,32
2,1,1,50.0,2,2,1,2,1,0,1,2,0,0,6,10,0,25.0,2.0,7.0,3.083211066,101.6371783,2.0,1908,326,1674,24,6,4,1,0,46050.0,208,26,130,45,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,23,19,48,25
3,1,1,36.0,2,2,0,4,1,3,0,4,1,1,6,10,0,47.0,4.0,7.0,3.055050196,101.6001431,3.0,1336,326,1273,118,4,8,1,0,47200.0,208,26,130,72,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,7,7,54,18
0,0,2,22.0,2,0,0,7,1,3,0,9,0,1,4,9,2,21.0,0.0,15.0,3.153676658,101.5646247,3.0,3545,326,1217,125,6,4,1,0,47810.0,208,26,130,32,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,5,20,44,9
2,0,2,49.0,0,1,0,10,1,7,1,6,1,1,5,8,0,30.0,3.0,17.0,3.141365937,101.5801261,1.0,3356,326,1674,125,6,4,1,0,47810.0,208,26,130,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,31,14,35,16
1,0,1,40.0,2,2,1,7,2,5,1,3,1,1,5,8,2,26.0,3.0,19.0,3.066166923,101.5880387,1.0,1478,326,993,55,6,8,1,0,47500.0,208,26,130,47,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,8,12,26,21
3,0,1,18.0,2,0,1,0,0,4,1,0,0,0,5,10,0,47.0,2.0,20.0,3.05164576,101.6212177,2.0,1294,326,959,125,4,8,1,0,47170.0,208,26,130,8,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,27,6,45,54
2,0,2,21.0,2,2,0,2,2,1,1,7,0,1,5,8,0,60.0,2.0,13.0,3.093784743,101.6586764,3.0,2201,326,192,125,6,4,1,0,46000.0,164,26,130,19,8,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,1,2016,2,27,17,59,11
3,0,0,31.0,0,4,1,8,2,8,0,1,1,0,6,10,0,43.0,3.0,7.0,3.06219528,101.6484976,1.0,1429,326,621,125,6,0,1,0,47180.0,208,26,130,20,40,43,65,7,23,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,1,0,2015,12,16,16,39,9
2,1,0,55.0,2,2,0,10,1,0,0,11,0,1,3,7,0,36.0,3.0,13.0,3.115964584,101.5684501,2.0,2749,326,808,125,6,4,1,0,40250.0,208,26,130,2,40,43,65,7,165,20,37,97,34,3,4,2,6,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,11,1,51,3
2,1,1,34.0,0,4,0,2,0,7,1,12,0,0,4,7,0,48.0,3.0,15.0,3.164095317,101.5677647,1.0,3671,326,1674,125,6,4,1,0,47810.0,208,26,130,75,40,43,65,7,165,11,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,20,17,27,17
0,1,1,44.0,0,2,0,3,2,2,1,6,0,0,5,8,2,20.0,5.0,20.0,3.135840107,101.581584,3.0,3244,326,1183,125,6,4,1,0,47410.0,208,26,115,75,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,16,16,21,36
3,0,2,28.0,0,1,0,3,0,5,1,4,1,1,6,10,2,32.0,2.0,19.0,3.109401267,101.6153466,3.0,2602,326,1036,51,6,4,1,0,47300.0,208,26,130,31,40,43,65,7,165,20,37,71,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,26,10,8,3
0,1,0,48.0,0,2,1,7,2,8,0,1,1,1,5,7,2,32.0,0.0,21.0,3.172636478,101.5856314,1.0,3784,326,1656,125,6,4,1,0,47810.0,208,26,130,32,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,19,19,47,7
0,0,2,37.0,0,1,0,1,0,2,1,1,1,1,5,7,0,54.0,4.0,18.0,3.101147071,101.5768851,2.0,2400,326,466,125,6,7,1,0,40250.0,208,26,130,26,40,43,65,7,165,20,37,97,34,3,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,10,20,41,23
